CommunicationID,ClientID,DateSent,Channel,CampaignName
23242,5603,2024-03-02,Mail,Reactivation Campaign
23243,2648,2025-06-07,Phone,Welcome Campaign
23244,5550,2025-04-12,Email,Quarterly Newsletter
23245,1664,2023-12-25,Mail,Quarterly Newsletter
23246,1703,2024-03-09,Mail,Quarterly Newsletter
23247,3573,2025-01-07,Mail,Reactivation Campaign
23248,2733,2024-05-06,Email,Reactivation Campaign
23249,5398,2024-02-26,Mail,Welcome Campaign
23250,7001,2025-02-01,Mail,Quarterly Newsletter
23251,2696,2025-06-24,Email,Quarterly Newsletter
23252,9303,2023-12-16,Email,Welcome Campaign
23253,6458,2024-12-31,Email,Promotional Offer
23254,1917,2023-08-25,Mail,Welcome Campaign
23255,1212,2025-03-25,Email,Welcome Campaign
23256,1293,2023-09-09,Email,Welcome Campaign
23257,4628,2023-07-31,Mail,Quarterly Newsletter
23258,940,2023-08-23,Phone,Reactivation Campaign
23259,1964,2023-10-10,Email,Quarterly Newsletter
23260,6287,2023-11-14,Mail,Quarterly Newsletter
23261,8745,2024-05-16,Mail,Reactivation Campaign
23262,1299,2025-02-05,Email,Reactivation Campaign
23263,9599,2024-11-27,Mail,Welcome Campaign
23264,2189,2023-12-14,Email,Quarterly Newsletter
23265,7989,2024-05-19,Mail,Reactivation Campaign
23266,3060,2024-04-01,Phone,Reactivation Campaign
23267,4225,2024-07-05,Phone,Reactivation Campaign
23268,1887,2025-01-09,Email,Promotional Offer
23269,5626,2024-10-31,Email,Welcome Campaign
23270,6051,2023-12-28,Email,Quarterly Newsletter
23271,4808,2024-03-17,Mail,Reactivation Campaign
23272,4667,2023-11-05,Mail,Welcome Campaign
23273,5039,2023-12-25,Email,Quarterly Newsletter
23274,1493,2024-06-15,Email,Promotional Offer
23275,7692,2024-03-02,Phone,Quarterly Newsletter
23276,3244,2023-08-09,Email,Promotional Offer
23277,8640,2025-02-21,Phone,Welcome Campaign
23278,8615,2025-01-13,Phone,Welcome Campaign
23279,1634,2024-02-22,Mail,Quarterly Newsletter
23280,2844,2025-07-20,Email,Quarterly Newsletter
23281,5740,2024-06-13,Phone,Quarterly Newsletter
23282,1567,2023-10-25,Email,Quarterly Newsletter
23283,6199,2024-06-11,Phone,Reactivation Campaign
23284,8830,2023-10-26,Phone,Quarterly Newsletter
23285,9439,2024-10-24,Phone,Promotional Offer
23286,6502,2024-06-02,Mail,Welcome Campaign
23287,5228,2025-06-08,Mail,Reactivation Campaign
23288,2444,2025-07-04,Email,Promotional Offer
23289,337,2024-08-23,Email,Reactivation Campaign
23290,9395,2024-04-08,Mail,Promotional Offer
23291,8638,2025-02-27,Phone,Quarterly Newsletter
23292,3380,2023-11-13,Email,Reactivation Campaign
23293,9171,2023-10-16,Mail,Promotional Offer
23294,411,2024-04-15,Mail,Promotional Offer
23295,9107,2023-12-30,Phone,Quarterly Newsletter
23296,7392,2023-08-03,Phone,Welcome Campaign
23297,1979,2025-04-02,Mail,Quarterly Newsletter
23298,6777,2024-12-04,Mail,Quarterly Newsletter
23299,347,2025-02-13,Mail,Promotional Offer
23300,8318,2024-10-12,Mail,Reactivation Campaign
23301,1901,2024-11-28,Email,Welcome Campaign
23302,973,2024-05-08,Email,Welcome Campaign
23303,1860,2024-12-08,Email,Welcome Campaign
23304,6008,2024-10-01,Mail,Welcome Campaign
23305,2633,2023-09-11,Mail,Welcome Campaign
23306,5201,2023-09-27,Phone,Reactivation Campaign
23307,823,2024-08-19,Phone,Welcome Campaign
23308,2686,2024-11-06,Phone,Quarterly Newsletter
23309,147,2024-11-16,Phone,Quarterly Newsletter
23310,4196,2024-01-20,Phone,Reactivation Campaign
23311,404,2024-09-26,Mail,Promotional Offer
23312,9559,2024-03-26,Mail,Welcome Campaign
23313,2874,2024-07-25,Email,Reactivation Campaign
23314,3889,2025-02-28,Phone,Reactivation Campaign
23315,5335,2024-01-11,Phone,Quarterly Newsletter
23316,7047,2024-10-18,Mail,Welcome Campaign
23317,3431,2023-12-24,Email,Reactivation Campaign
23318,1685,2025-01-15,Phone,Reactivation Campaign
23319,9676,2024-11-05,Phone,Welcome Campaign
23320,8909,2024-04-20,Email,Reactivation Campaign
23321,7508,2023-11-04,Phone,Quarterly Newsletter
23322,1941,2025-03-27,Mail,Reactivation Campaign
23323,2688,2025-02-10,Phone,Quarterly Newsletter
23324,7688,2025-06-10,Mail,Quarterly Newsletter
23325,2566,2024-01-07,Email,Quarterly Newsletter
23326,5049,2024-01-28,Mail,Welcome Campaign
23327,5279,2023-09-18,Email,Reactivation Campaign
23328,9338,2025-01-29,Mail,Quarterly Newsletter
23329,1768,2025-05-09,Email,Promotional Offer
23330,329,2025-04-10,Mail,Reactivation Campaign
23331,7197,2024-08-10,Mail,Welcome Campaign
23332,3933,2023-09-01,Phone,Quarterly Newsletter
23333,504,2024-11-27,Phone,Promotional Offer
23334,2404,2024-10-29,Mail,Quarterly Newsletter
23335,4522,2023-08-09,Email,Promotional Offer
23336,1181,2023-09-11,Mail,Quarterly Newsletter
23337,8853,2024-11-05,Phone,Quarterly Newsletter
23338,2617,2024-12-11,Mail,Welcome Campaign
23339,2698,2023-08-04,Email,Quarterly Newsletter
23340,7790,2025-07-11,Mail,Welcome Campaign
23341,8590,2024-10-01,Email,Welcome Campaign
23342,2675,2024-07-23,Phone,Promotional Offer
23343,2509,2024-05-12,Mail,Reactivation Campaign
23344,8833,2023-12-02,Phone,Welcome Campaign
23345,4524,2024-11-25,Phone,Welcome Campaign
23346,9683,2024-08-15,Mail,Quarterly Newsletter
23347,7238,2024-09-26,Mail,Promotional Offer
23348,6935,2024-10-08,Phone,Reactivation Campaign
23349,2710,2024-04-14,Email,Reactivation Campaign
23350,7038,2024-05-09,Email,Welcome Campaign
23351,7346,2023-09-09,Phone,Promotional Offer
23352,1868,2023-11-17,Email,Promotional Offer
23353,8020,2024-09-24,Mail,Reactivation Campaign
23354,4043,2025-06-29,Mail,Quarterly Newsletter
23355,8172,2024-11-25,Phone,Welcome Campaign
23356,5482,2024-01-12,Mail,Quarterly Newsletter
23357,2449,2023-09-16,Mail,Reactivation Campaign
23358,2386,2025-01-03,Phone,Promotional Offer
23359,1857,2025-05-26,Mail,Promotional Offer
23360,9479,2025-03-22,Mail,Promotional Offer
23361,9404,2024-04-12,Mail,Quarterly Newsletter
23362,1498,2025-01-16,Email,Promotional Offer
23363,6436,2024-06-18,Email,Reactivation Campaign
23364,1061,2023-09-25,Phone,Promotional Offer
23365,1256,2025-02-04,Phone,Promotional Offer
23366,4522,2024-02-28,Email,Promotional Offer
23367,8875,2024-12-13,Email,Quarterly Newsletter
23368,8337,2024-09-09,Email,Promotional Offer
23369,6235,2025-01-21,Phone,Reactivation Campaign
23370,8474,2023-12-13,Phone,Welcome Campaign
23371,4460,2024-06-26,Email,Quarterly Newsletter
23372,9517,2025-04-20,Email,Quarterly Newsletter
23373,4596,2025-07-17,Phone,Welcome Campaign
23374,4669,2024-10-05,Mail,Reactivation Campaign
23375,6286,2024-02-03,Phone,Promotional Offer
23376,21,2024-03-03,Phone,Promotional Offer
23377,8168,2025-05-23,Phone,Promotional Offer
23378,8911,2023-08-12,Mail,Quarterly Newsletter
23379,4747,2023-12-15,Email,Welcome Campaign
23380,9579,2025-05-20,Phone,Reactivation Campaign
23381,5779,2024-08-18,Mail,Welcome Campaign
23382,383,2023-10-16,Email,Reactivation Campaign
23383,9956,2025-06-25,Email,Welcome Campaign
23384,2631,2024-07-28,Email,Quarterly Newsletter
23385,824,2024-08-17,Email,Welcome Campaign
23386,6158,2023-10-17,Phone,Quarterly Newsletter
23387,1007,2025-06-01,Phone,Promotional Offer
23388,2563,2023-08-06,Phone,Reactivation Campaign
23389,3369,2023-12-20,Mail,Quarterly Newsletter
23390,5744,2025-06-19,Email,Reactivation Campaign
23391,2066,2025-01-14,Mail,Welcome Campaign
23392,2934,2025-05-31,Mail,Reactivation Campaign
23393,2594,2025-03-03,Phone,Welcome Campaign
23394,2197,2025-05-27,Phone,Promotional Offer
23395,8073,2023-10-22,Phone,Promotional Offer
23396,3807,2023-12-23,Email,Reactivation Campaign
23397,4054,2025-03-22,Phone,Reactivation Campaign
23398,6332,2024-03-15,Phone,Promotional Offer
23399,1929,2024-09-23,Phone,Promotional Offer
23400,7889,2023-11-28,Phone,Reactivation Campaign
23401,8516,2023-12-22,Phone,Reactivation Campaign
23402,3687,2025-03-16,Email,Promotional Offer
23403,3589,2024-01-05,Email,Reactivation Campaign
23404,1622,2024-01-16,Mail,Welcome Campaign
23405,157,2023-10-05,Email,Quarterly Newsletter
23406,3861,2024-05-12,Email,Promotional Offer
23407,3552,2023-10-12,Email,Quarterly Newsletter
23408,3157,2024-12-24,Phone,Reactivation Campaign
23409,2025,2025-07-27,Phone,Welcome Campaign
23410,7259,2025-01-15,Phone,Quarterly Newsletter
23411,9193,2024-12-10,Email,Reactivation Campaign
23412,8557,2024-10-25,Email,Welcome Campaign
23413,8392,2025-03-26,Mail,Quarterly Newsletter
23414,4790,2024-05-24,Email,Promotional Offer
23415,5344,2025-05-26,Phone,Quarterly Newsletter
23416,1076,2024-09-25,Mail,Quarterly Newsletter
23417,1188,2025-04-25,Phone,Quarterly Newsletter
23418,1045,2024-11-13,Mail,Welcome Campaign
23419,4657,2025-06-10,Email,Quarterly Newsletter
23420,5851,2025-02-13,Mail,Reactivation Campaign
23421,7508,2023-10-10,Email,Welcome Campaign
23422,4172,2024-02-23,Phone,Welcome Campaign
23423,5660,2023-10-12,Phone,Welcome Campaign
23424,3004,2025-01-22,Phone,Promotional Offer
23425,5435,2025-06-20,Phone,Welcome Campaign
23426,6851,2024-09-26,Phone,Quarterly Newsletter
23427,7019,2023-08-14,Mail,Promotional Offer
23428,3023,2024-04-08,Phone,Reactivation Campaign
23429,7415,2023-10-10,Email,Promotional Offer
23430,9825,2024-05-17,Mail,Reactivation Campaign
23431,1729,2025-01-19,Email,Promotional Offer
23432,450,2025-03-13,Mail,Welcome Campaign
23433,3499,2023-11-08,Phone,Welcome Campaign
23434,3738,2023-08-07,Phone,Welcome Campaign
23435,5550,2024-05-22,Mail,Promotional Offer
23436,3527,2024-10-04,Mail,Promotional Offer
23437,5404,2024-02-02,Email,Quarterly Newsletter
23438,6948,2025-05-09,Email,Reactivation Campaign
23439,3915,2024-06-22,Email,Welcome Campaign
23440,286,2024-01-17,Email,Quarterly Newsletter
23441,1190,2025-02-25,Email,Welcome Campaign
23442,4027,2024-12-22,Email,Quarterly Newsletter
23443,4426,2025-03-19,Mail,Quarterly Newsletter
23444,8739,2025-01-16,Mail,Promotional Offer
23445,6759,2023-08-18,Mail,Reactivation Campaign
23446,5757,2023-12-16,Email,Quarterly Newsletter
23447,6241,2023-12-01,Email,Promotional Offer
23448,5745,2024-09-02,Email,Promotional Offer
23449,5171,2023-12-04,Mail,Quarterly Newsletter
23450,6109,2023-08-11,Email,Reactivation Campaign
23451,5107,2024-06-11,Email,Promotional Offer
23452,594,2024-06-06,Mail,Welcome Campaign
23453,2578,2025-06-30,Phone,Welcome Campaign
23454,1857,2023-10-07,Phone,Welcome Campaign
23455,2197,2025-04-18,Email,Quarterly Newsletter
23456,7432,2025-07-13,Mail,Welcome Campaign
23457,4759,2024-01-18,Email,Quarterly Newsletter
23458,1123,2023-12-13,Phone,Welcome Campaign
23459,5109,2023-08-28,Email,Welcome Campaign
23460,4103,2023-09-15,Phone,Promotional Offer
23461,9919,2025-05-22,Phone,Promotional Offer
23462,9428,2024-11-30,Email,Reactivation Campaign
23463,2984,2024-06-11,Mail,Reactivation Campaign
23464,3728,2024-07-14,Mail,Reactivation Campaign
23465,6882,2025-02-16,Mail,Reactivation Campaign
23466,9664,2024-06-23,Email,Promotional Offer
23467,9981,2024-12-14,Phone,Reactivation Campaign
23468,1163,2023-08-23,Phone,Quarterly Newsletter
23469,2695,2024-09-20,Phone,Reactivation Campaign
23470,7121,2024-03-24,Email,Quarterly Newsletter
23471,3621,2024-04-12,Mail,Promotional Offer
23472,7661,2025-01-12,Mail,Quarterly Newsletter
23473,8713,2025-04-20,Phone,Reactivation Campaign
23474,7526,2025-01-21,Email,Promotional Offer
23475,4057,2025-05-16,Mail,Reactivation Campaign
23476,4621,2024-08-16,Mail,Welcome Campaign
23477,7465,2025-06-03,Email,Reactivation Campaign
23478,5797,2023-08-16,Mail,Reactivation Campaign
23479,6643,2024-09-24,Mail,Reactivation Campaign
23480,8236,2025-05-06,Phone,Reactivation Campaign
23481,5800,2024-05-26,Phone,Quarterly Newsletter
23482,4859,2024-01-10,Phone,Welcome Campaign
23483,1917,2024-01-30,Email,Reactivation Campaign
23484,496,2025-03-18,Phone,Promotional Offer
23485,1939,2024-07-06,Mail,Quarterly Newsletter
23486,3109,2024-03-09,Email,Promotional Offer
23487,6761,2025-06-06,Mail,Welcome Campaign
23488,3794,2023-09-10,Email,Welcome Campaign
23489,9562,2025-04-13,Mail,Reactivation Campaign
23490,3351,2025-02-17,Mail,Reactivation Campaign
23491,695,2024-05-22,Phone,Promotional Offer
23492,5657,2023-09-09,Email,Promotional Offer
23493,3791,2024-05-25,Phone,Quarterly Newsletter
23494,1716,2024-12-09,Mail,Welcome Campaign
23495,772,2023-08-25,Phone,Quarterly Newsletter
23496,4723,2024-10-24,Email,Welcome Campaign
23497,3729,2023-12-15,Mail,Quarterly Newsletter
23498,4644,2024-08-01,Email,Welcome Campaign
23499,4803,2024-09-30,Mail,Reactivation Campaign
23500,5863,2025-03-19,Mail,Welcome Campaign
23501,9185,2023-11-07,Email,Reactivation Campaign
23502,6277,2023-08-21,Email,Reactivation Campaign
23503,6454,2024-03-08,Email,Promotional Offer
23504,2836,2023-12-20,Phone,Promotional Offer
23505,3789,2024-01-26,Email,Welcome Campaign
23506,9393,2024-01-17,Phone,Promotional Offer
23507,4905,2025-05-12,Email,Reactivation Campaign
23508,7416,2024-02-10,Email,Quarterly Newsletter
23509,6280,2023-08-17,Mail,Welcome Campaign
23510,6995,2024-10-31,Phone,Quarterly Newsletter
23511,7545,2024-07-17,Mail,Promotional Offer
23512,1642,2025-04-30,Phone,Quarterly Newsletter
23513,5511,2024-12-20,Email,Welcome Campaign
23514,8754,2025-01-01,Phone,Quarterly Newsletter
23515,5605,2023-11-26,Mail,Quarterly Newsletter
23516,6445,2024-10-31,Phone,Reactivation Campaign
23517,9080,2023-11-12,Phone,Reactivation Campaign
23518,9506,2024-03-02,Phone,Promotional Offer
23519,8880,2025-02-07,Email,Reactivation Campaign
23520,6997,2024-05-08,Phone,Quarterly Newsletter
23521,8692,2024-02-05,Phone,Quarterly Newsletter
23522,4628,2025-04-23,Email,Promotional Offer
23523,2412,2024-01-09,Email,Quarterly Newsletter
23524,4185,2023-08-27,Mail,Promotional Offer
23525,4414,2024-09-28,Mail,Welcome Campaign
23526,4337,2024-12-01,Mail,Reactivation Campaign
23527,9927,2024-01-12,Email,Quarterly Newsletter
23528,1740,2024-07-27,Mail,Quarterly Newsletter
23529,3142,2024-06-15,Phone,Reactivation Campaign
23530,9096,2023-09-11,Phone,Welcome Campaign
23531,1105,2025-06-04,Phone,Quarterly Newsletter
23532,2916,2025-05-01,Mail,Promotional Offer
23533,2178,2023-08-21,Phone,Promotional Offer
23534,8987,2024-12-13,Mail,Welcome Campaign
23535,6681,2023-11-28,Mail,Quarterly Newsletter
23536,6450,2023-09-08,Email,Reactivation Campaign
23537,626,2023-10-19,Phone,Promotional Offer
23538,5083,2024-10-03,Mail,Reactivation Campaign
23539,9939,2025-04-05,Email,Quarterly Newsletter
23540,3650,2024-02-24,Mail,Promotional Offer
23541,1833,2024-08-24,Phone,Promotional Offer
23542,4861,2025-07-07,Phone,Reactivation Campaign
23543,6976,2023-12-22,Email,Reactivation Campaign
23544,5397,2024-01-14,Mail,Welcome Campaign
23545,7055,2024-06-08,Phone,Reactivation Campaign
23546,881,2023-10-08,Email,Reactivation Campaign
23547,3486,2025-03-22,Mail,Quarterly Newsletter
23548,5293,2025-02-22,Mail,Promotional Offer
23549,5156,2024-10-16,Mail,Promotional Offer
23550,5494,2024-08-09,Mail,Promotional Offer
23551,6349,2025-01-09,Phone,Reactivation Campaign
23552,9919,2025-03-18,Mail,Reactivation Campaign
23553,7599,2024-12-28,Phone,Quarterly Newsletter
23554,9636,2025-02-04,Mail,Promotional Offer
23555,2571,2024-01-26,Mail,Welcome Campaign
23556,7913,2024-10-03,Email,Welcome Campaign
23557,6786,2023-07-30,Email,Reactivation Campaign
23558,4527,2023-10-12,Mail,Promotional Offer
23559,4238,2023-08-30,Email,Quarterly Newsletter
23560,2046,2024-06-26,Email,Promotional Offer
23561,6451,2024-08-14,Mail,Promotional Offer
23562,4732,2024-06-30,Phone,Quarterly Newsletter
23563,9477,2024-08-06,Phone,Promotional Offer
23564,9372,2023-12-26,Phone,Quarterly Newsletter
23565,2105,2024-04-01,Phone,Quarterly Newsletter
23566,2206,2024-01-25,Email,Quarterly Newsletter
23567,6717,2024-06-04,Phone,Promotional Offer
23568,1129,2025-05-17,Mail,Welcome Campaign
23569,7437,2025-06-08,Mail,Welcome Campaign
23570,5333,2025-01-11,Phone,Quarterly Newsletter
23571,5276,2024-12-19,Mail,Welcome Campaign
23572,9917,2023-08-20,Mail,Quarterly Newsletter
23573,4078,2024-11-25,Mail,Promotional Offer
23574,8010,2025-03-06,Email,Reactivation Campaign
23575,6039,2025-01-03,Phone,Reactivation Campaign
23576,2237,2023-10-08,Phone,Promotional Offer
23577,6932,2025-07-09,Email,Reactivation Campaign
23578,1705,2023-10-09,Phone,Promotional Offer
23579,1380,2023-10-08,Phone,Reactivation Campaign
23580,8865,2023-12-27,Mail,Reactivation Campaign
23581,6244,2024-02-07,Email,Welcome Campaign
23582,531,2024-01-28,Email,Reactivation Campaign
23583,4058,2023-11-04,Email,Promotional Offer
23584,8050,2023-12-04,Mail,Promotional Offer
23585,8449,2024-04-23,Phone,Quarterly Newsletter
23586,3517,2023-12-20,Phone,Promotional Offer
23587,2680,2024-06-14,Mail,Promotional Offer
23588,864,2025-05-14,Mail,Welcome Campaign
23589,2495,2024-04-15,Mail,Quarterly Newsletter
23590,1463,2024-09-26,Mail,Reactivation Campaign
23591,5577,2023-11-08,Mail,Quarterly Newsletter
23592,7916,2024-07-29,Phone,Reactivation Campaign
23593,949,2024-06-16,Email,Promotional Offer
23594,9827,2024-01-08,Phone,Promotional Offer
23595,3858,2023-10-23,Email,Quarterly Newsletter
23596,4136,2023-10-23,Email,Welcome Campaign
23597,6124,2024-04-24,Mail,Reactivation Campaign
23598,6936,2024-12-05,Phone,Welcome Campaign
23599,8664,2023-10-01,Phone,Quarterly Newsletter
23600,9492,2024-04-22,Phone,Promotional Offer
23601,98,2023-11-02,Phone,Welcome Campaign
23602,2,2024-10-29,Email,Quarterly Newsletter
23603,3708,2023-11-26,Email,Quarterly Newsletter
23604,506,2025-03-29,Mail,Promotional Offer
23605,5575,2024-11-14,Email,Quarterly Newsletter
23606,2763,2025-03-06,Phone,Quarterly Newsletter
23607,1272,2024-11-01,Mail,Quarterly Newsletter
23608,9693,2024-10-19,Email,Promotional Offer
23609,9622,2024-07-24,Email,Promotional Offer
23610,9515,2025-01-24,Mail,Promotional Offer
23611,9749,2024-09-17,Mail,Promotional Offer
23612,9090,2025-05-09,Mail,Quarterly Newsletter
23613,7383,2025-07-21,Phone,Quarterly Newsletter
23614,1256,2025-04-30,Email,Quarterly Newsletter
23615,3705,2024-10-31,Mail,Quarterly Newsletter
23616,1398,2023-09-18,Email,Reactivation Campaign
23617,2288,2024-06-26,Phone,Welcome Campaign
23618,4992,2025-05-23,Email,Promotional Offer
23619,811,2025-07-15,Mail,Quarterly Newsletter
23620,4122,2024-11-04,Email,Quarterly Newsletter
23621,6964,2024-07-03,Email,Quarterly Newsletter
23622,6555,2024-02-15,Email,Quarterly Newsletter
23623,6914,2024-06-20,Phone,Reactivation Campaign
23624,8543,2025-05-13,Phone,Welcome Campaign
23625,2154,2024-07-04,Email,Reactivation Campaign
23626,7152,2025-05-06,Mail,Welcome Campaign
23627,5279,2024-12-22,Mail,Quarterly Newsletter
23628,5048,2024-02-27,Email,Promotional Offer
23629,1457,2024-05-03,Email,Reactivation Campaign
23630,434,2024-06-23,Phone,Promotional Offer
23631,816,2025-06-29,Phone,Promotional Offer
23632,7820,2024-06-30,Mail,Quarterly Newsletter
23633,8009,2025-06-02,Phone,Reactivation Campaign
23634,8671,2024-12-11,Email,Quarterly Newsletter
23635,5350,2025-03-17,Mail,Reactivation Campaign
23636,9544,2023-11-17,Mail,Reactivation Campaign
23637,1228,2023-09-12,Email,Promotional Offer
23638,1351,2025-02-07,Mail,Reactivation Campaign
23639,4300,2024-03-22,Email,Quarterly Newsletter
23640,3335,2024-02-21,Email,Welcome Campaign
23641,150,2025-03-16,Email,Quarterly Newsletter
23642,6583,2025-01-10,Mail,Reactivation Campaign
23643,1286,2025-04-26,Email,Promotional Offer
23644,1605,2024-10-12,Email,Promotional Offer
23645,7741,2024-01-17,Mail,Reactivation Campaign
23646,7972,2025-03-20,Mail,Promotional Offer
23647,2899,2024-11-29,Phone,Promotional Offer
23648,2339,2024-06-07,Email,Reactivation Campaign
23649,6572,2024-01-08,Mail,Welcome Campaign
23650,7135,2024-06-07,Mail,Welcome Campaign
23651,5614,2023-10-23,Phone,Promotional Offer
23652,8465,2024-01-04,Mail,Quarterly Newsletter
23653,3056,2024-08-22,Phone,Promotional Offer
23654,9909,2024-04-07,Phone,Promotional Offer
23655,5480,2025-02-07,Mail,Welcome Campaign
23656,542,2023-12-20,Email,Reactivation Campaign
23657,3891,2023-12-02,Mail,Quarterly Newsletter
23658,5857,2024-04-15,Email,Welcome Campaign
23659,2988,2024-02-19,Mail,Quarterly Newsletter
23660,8008,2023-10-21,Phone,Promotional Offer
23661,7903,2025-07-11,Email,Reactivation Campaign
23662,4103,2024-04-25,Mail,Promotional Offer
