TransactionID,AccountID,TransactionDate,TransactionType,Amount
43359,4895,2025-01-12,Withdrawal,41145.18
43360,18380,2021-08-06,Deposit,32695.91
43361,13540,2021-08-01,Trade,2952.62
43362,17871,2025-01-18,Trade,8565.8
43363,18633,2022-04-24,Trade,47459.6
43364,8942,2022-05-22,Deposit,41736.3
43365,3582,2022-09-16,Trade,35977.94
43366,16057,2022-04-10,Deposit,7290.43
43367,11334,2020-11-03,Trade,2150.28
43368,17440,2025-07-18,Withdrawal,29511.62
43369,17695,2023-09-28,Withdrawal,25527.74
43370,4050,2021-03-21,Deposit,27093.12
43371,13342,2022-03-11,Withdrawal,42018.34
43372,9924,2020-08-28,Deposit,27301.41
43373,17159,2020-09-02,Withdrawal,17333.35
43374,11333,2025-04-29,Withdrawal,26455.4
43375,9995,2025-03-03,Deposit,40563.15
43376,19892,2020-12-06,Trade,40933.31
43377,14789,2023-09-07,Deposit,26156.26
43378,12238,2024-01-14,Trade,44013.17
43379,15681,2025-05-08,Trade,7506.55
43380,8418,2024-03-03,Withdrawal,45277.81
43381,5148,2023-04-28,Deposit,35148.59
43382,2542,2022-02-26,Deposit,1475.7
43383,340,2021-09-23,Deposit,34977.37
43384,345,2023-04-28,Withdrawal,48368.21
43385,19691,2022-12-26,Deposit,18634.06
43386,13015,2021-06-19,Trade,19624.08
43387,4106,2020-10-29,Trade,1436.79
43388,9973,2024-05-20,Withdrawal,16914.91
43389,2209,2022-12-20,Withdrawal,730.06
43390,4256,2024-08-19,Trade,40329.74
43391,4669,2021-10-08,Deposit,23459.97
43392,12122,2022-09-08,Deposit,11549.82
43393,1752,2022-01-09,Trade,14858.5
43394,16770,2021-05-17,Withdrawal,26951.63
43395,16097,2025-02-25,Withdrawal,30305.46
43396,10151,2023-08-25,Withdrawal,47201.89
43397,6990,2022-09-30,Trade,3101.8
43398,17425,2020-09-05,Deposit,49432.98
43399,19348,2025-04-19,Withdrawal,44484.9
43400,17180,2021-12-26,Deposit,5667.35
43401,13211,2022-08-12,Withdrawal,27132.71
43402,16417,2023-09-06,Deposit,43138.42
43403,3130,2020-12-15,Deposit,40509.78
43404,1185,2021-07-08,Trade,16347.09
43405,2457,2022-12-18,Trade,48663.3
43406,9597,2023-06-09,Withdrawal,20312.39
43407,2351,2024-11-24,Withdrawal,7023.16
43408,7313,2021-05-10,Deposit,27012.51
43409,4403,2023-12-13,Deposit,10888.62
43410,1219,2021-07-29,Deposit,24136.85
43411,9212,2023-12-10,Deposit,22472.12
43412,9868,2022-01-17,Trade,8994.91
43413,16222,2022-05-05,Trade,1349.15
43414,7840,2021-02-14,Withdrawal,6633.31
43415,169,2025-02-26,Deposit,32870.27
43416,2625,2024-12-29,Trade,5398.32
43417,19494,2024-08-01,Deposit,46227.63
43418,7440,2022-03-27,Trade,12774.16
43419,19154,2024-12-01,Withdrawal,25485.44
43420,7897,2021-07-27,Deposit,42920.71
43421,11466,2021-01-18,Trade,5954.97
43422,11575,2023-09-03,Trade,9055.65
43423,11872,2021-04-08,Withdrawal,20643.78
43424,12223,2025-05-31,Trade,15245.97
43425,577,2023-10-27,Trade,8154.04
43426,11051,2022-02-03,Withdrawal,24837.64
43427,18456,2022-07-15,Withdrawal,33528.01
43428,5985,2022-12-02,Trade,29541.68
43429,15229,2023-10-24,Deposit,7720.12
43430,19368,2021-06-01,Deposit,30205.27
43431,18467,2021-06-04,Trade,27181.37
43432,13577,2023-05-31,Deposit,6983.16
43433,18035,2024-08-01,Deposit,19655.13
43434,3617,2021-11-29,Withdrawal,49212.16
43435,4717,2021-05-25,Withdrawal,43619.98
43436,9587,2025-02-03,Withdrawal,30702.92
43437,7511,2024-10-20,Trade,34371.4
43438,10089,2025-01-27,Trade,38095.99
43439,2257,2024-04-10,Withdrawal,7367.03
43440,2392,2024-11-05,Deposit,21776.1
43441,10556,2025-01-07,Deposit,32181.33
43442,3932,2021-11-19,Trade,12558.36
43443,8742,2023-05-01,Deposit,5571.14
43444,5874,2023-08-07,Deposit,33375.57
43445,13662,2021-11-23,Withdrawal,6642.96
43446,8361,2024-09-12,Trade,36165.99
43447,13113,2025-01-23,Trade,34375.14
43448,3491,2020-12-07,Trade,15395.43
43449,11580,2022-02-21,Deposit,14655.83
43450,11258,2025-05-05,Deposit,22607.66
43451,5143,2024-04-17,Withdrawal,7074.21
43452,4958,2021-04-22,Trade,4793.02
43453,3406,2024-07-15,Withdrawal,37144.21
43454,16530,2021-12-15,Trade,35923.52
43455,16100,2021-05-10,Deposit,8514.41
43456,7383,2022-07-26,Trade,10490.96
43457,424,2021-11-04,Trade,43351.69
43458,13681,2025-06-07,Withdrawal,34497.27
43459,13410,2023-05-06,Trade,16962.75
43460,8070,2021-08-16,Withdrawal,14257.0
43461,5790,2021-11-21,Withdrawal,25004.69
43462,3215,2021-10-26,Trade,30877.35
43463,10830,2025-04-03,Trade,31178.89
43464,13885,2025-04-01,Trade,14339.28
43465,14583,2024-07-17,Withdrawal,39309.13
43466,12557,2025-04-03,Withdrawal,40829.14
43467,6584,2024-03-31,Deposit,38925.16
43468,14914,2021-11-03,Deposit,9156.36
43469,12860,2023-04-11,Trade,19831.82
43470,3026,2020-10-06,Trade,34462.1
43471,4762,2021-06-21,Deposit,12595.64
43472,7290,2020-10-07,Withdrawal,34046.73
43473,14364,2025-01-31,Withdrawal,20259.74
43474,374,2023-09-17,Trade,46687.33
43475,14816,2022-09-12,Withdrawal,34036.88
43476,11303,2021-05-27,Deposit,44638.31
43477,4081,2020-12-26,Deposit,10192.56
43478,15656,2021-03-08,Withdrawal,11473.67
43479,16854,2024-03-04,Deposit,34073.68
43480,16014,2025-04-20,Deposit,33874.32
43481,8322,2022-12-12,Withdrawal,1250.94
43482,13006,2025-01-13,Withdrawal,22057.84
43483,8066,2024-01-15,Withdrawal,36461.33
43484,15589,2025-05-23,Deposit,29655.45
43485,9848,2021-12-21,Withdrawal,39869.42
43486,18171,2023-10-19,Trade,21622.62
43487,9147,2021-10-26,Deposit,28750.46
43488,6552,2020-11-15,Trade,33727.43
43489,5498,2022-08-24,Withdrawal,42310.71
43490,18194,2020-11-23,Withdrawal,35588.23
43491,17889,2023-06-28,Deposit,6250.32
43492,6766,2022-10-28,Trade,4876.59
43493,17677,2022-04-20,Trade,46971.56
43494,3514,2024-01-05,Trade,12983.85
43495,8293,2023-09-06,Trade,42742.27
43496,13408,2021-06-08,Deposit,12740.62
43497,17787,2023-06-09,Trade,16140.38
43498,19827,2022-09-12,Trade,21547.18
43499,2594,2023-09-13,Trade,32170.26
43500,18621,2022-06-24,Deposit,36485.06
43501,4415,2025-06-27,Trade,39568.17
43502,7939,2020-09-11,Trade,14057.45
43503,2931,2021-03-05,Deposit,12902.8
43504,18327,2024-07-25,Withdrawal,13861.35
43505,6966,2022-06-05,Deposit,30327.07
43506,2757,2023-07-05,Deposit,44300.52
43507,6404,2023-01-16,Withdrawal,7035.67
43508,13708,2023-03-27,Withdrawal,43246.31
43509,6500,2024-09-20,Deposit,24060.46
43510,7027,2022-06-07,Deposit,4543.26
43511,19382,2024-04-25,Trade,427.29
43512,11233,2022-07-20,Deposit,13671.44
43513,14953,2022-02-02,Trade,33661.19
43514,4502,2024-10-26,Deposit,19595.5
43515,2425,2024-05-17,Deposit,30685.26
43516,1151,2023-01-24,Deposit,9040.63
43517,7674,2024-06-13,Trade,26487.08
43518,19069,2024-08-29,Trade,27831.15
43519,7742,2023-01-08,Withdrawal,19356.11
43520,19818,2023-06-21,Trade,46766.08
43521,14136,2020-09-14,Withdrawal,12591.25
43522,18934,2024-09-13,Withdrawal,15476.63
43523,3563,2021-10-19,Trade,5507.11
43524,11675,2023-06-30,Deposit,44463.64
43525,14211,2023-04-23,Deposit,34512.45
43526,3151,2022-05-01,Deposit,42730.73
43527,14350,2022-03-20,Withdrawal,48899.02
43528,7645,2021-02-08,Withdrawal,16065.84
43529,10143,2022-04-12,Deposit,8100.84
43530,9310,2022-06-18,Withdrawal,37362.34
43531,17696,2023-03-14,Deposit,3338.91
43532,656,2021-06-24,Withdrawal,12543.58
43533,11972,2021-12-29,Withdrawal,21651.23
43534,9311,2023-03-03,Deposit,48605.93
43535,9320,2022-04-24,Deposit,17966.1
43536,8510,2023-06-03,Withdrawal,21752.15
43537,5566,2025-02-26,Trade,17920.78
43538,19629,2021-05-23,Withdrawal,15346.35
43539,10366,2024-08-12,Trade,46631.54
43540,11401,2020-12-17,Deposit,46049.48
43541,833,2023-06-02,Trade,5626.58
43542,14956,2022-07-28,Deposit,19017.45
43543,11563,2025-02-19,Withdrawal,25483.15
43544,8869,2023-09-01,Trade,46433.11
43545,18797,2023-05-10,Withdrawal,7775.8
43546,1807,2024-01-30,Deposit,30750.34
43547,1055,2024-04-30,Deposit,7917.33
43548,3049,2022-03-20,Withdrawal,22832.14
43549,5112,2023-08-03,Trade,33499.45
43550,13573,2021-01-13,Deposit,44325.28
43551,10077,2024-11-06,Withdrawal,23020.57
43552,17805,2020-12-23,Withdrawal,30616.92
43553,8116,2025-04-12,Withdrawal,31914.88
43554,18176,2022-03-06,Trade,3613.43
43555,14940,2022-07-02,Deposit,41285.27
43556,4877,2021-01-31,Withdrawal,29081.42
43557,18971,2024-01-14,Deposit,2100.8
43558,14959,2021-04-29,Deposit,20249.18
43559,10862,2024-04-30,Withdrawal,45083.26
43560,4039,2024-09-03,Trade,47575.47
43561,18446,2023-12-28,Trade,30412.69
43562,16359,2023-01-10,Withdrawal,10675.08
43563,7534,2024-11-07,Trade,21420.44
43564,5372,2025-03-18,Deposit,14210.02
43565,16833,2023-12-02,Trade,16579.17
43566,9195,2020-08-07,Trade,16420.77
43567,17120,2020-09-03,Withdrawal,14344.87
43568,8069,2025-04-05,Trade,33272.85
43569,16999,2021-08-14,Withdrawal,42786.85
43570,18577,2020-08-11,Deposit,8717.98
43571,1725,2024-03-22,Deposit,39539.46
43572,14363,2025-03-17,Trade,12374.86
43573,12010,2021-06-18,Withdrawal,25770.89
43574,9522,2021-12-26,Trade,2512.28
43575,12576,2021-05-27,Trade,9013.66
43576,15553,2023-08-27,Trade,44710.82
43577,9071,2024-07-09,Deposit,10985.98
43578,11275,2022-05-21,Trade,20464.32
43579,19750,2023-02-02,Withdrawal,35148.55
43580,8914,2023-11-27,Withdrawal,6331.49
43581,18023,2023-07-02,Deposit,44236.93
43582,3612,2023-01-07,Trade,3119.97
43583,5919,2023-01-12,Deposit,14065.21
43584,10018,2024-02-05,Deposit,26227.83
43585,4739,2024-10-23,Trade,4204.27
43586,9745,2021-05-25,Withdrawal,37782.17
43587,5797,2020-10-21,Deposit,3960.4
43588,5392,2022-03-29,Deposit,14947.85
43589,3090,2020-08-31,Trade,39208.45
43590,134,2024-05-17,Deposit,47341.98
43591,5761,2021-12-19,Trade,21210.59
43592,16596,2022-09-20,Trade,15912.12
43593,1562,2024-05-25,Trade,3321.81
43594,15866,2025-03-24,Trade,14524.92
43595,8916,2023-08-06,Trade,22299.32
43596,19601,2022-04-03,Withdrawal,1303.44
43597,7943,2023-04-05,Deposit,35756.92
43598,7643,2024-12-07,Trade,26141.44
43599,14865,2022-11-11,Deposit,32115.3
43600,9229,2021-07-27,Withdrawal,42740.56
43601,8339,2023-08-14,Trade,4633.43
43602,10672,2025-01-31,Trade,21843.43
43603,18029,2021-08-27,Trade,32283.9
43604,13665,2023-09-23,Deposit,21634.96
43605,10777,2023-08-12,Withdrawal,31998.98
43606,19803,2024-08-22,Withdrawal,8186.26
43607,841,2021-05-04,Deposit,18802.38
43608,10299,2022-04-02,Trade,13751.92
43609,304,2021-06-28,Withdrawal,15654.13
43610,6532,2025-01-21,Deposit,49768.14
43611,5611,2023-07-28,Trade,38717.24
43612,19976,2024-10-16,Trade,14513.22
43613,4373,2023-06-18,Trade,34725.04
43614,2043,2025-06-22,Deposit,37228.27
43615,17765,2021-06-08,Withdrawal,40529.63
43616,43,2021-12-31,Deposit,10597.16
43617,2403,2021-08-01,Withdrawal,42494.19
43618,10329,2021-03-07,Withdrawal,17138.15
43619,5113,2023-03-29,Withdrawal,24861.12
43620,9393,2025-05-05,Trade,10329.02
43621,13262,2021-09-15,Withdrawal,1865.89
43622,19038,2024-03-09,Trade,12369.48
43623,9228,2025-07-16,Deposit,16223.46
43624,18092,2021-04-12,Deposit,44938.91
43625,4678,2021-05-05,Deposit,11700.08
43626,1375,2022-03-12,Deposit,9480.94
43627,2463,2025-04-14,Withdrawal,44560.84
43628,10563,2023-04-18,Deposit,39885.83
43629,19918,2024-10-13,Deposit,4555.56
43630,4964,2020-09-07,Deposit,2805.08
43631,11509,2025-04-05,Deposit,11190.61
43632,2705,2021-08-12,Trade,34886.25
43633,3263,2023-04-03,Trade,38286.66
43634,3734,2022-10-29,Withdrawal,18819.55
43635,2873,2021-06-24,Withdrawal,3434.12
43636,9732,2022-05-01,Trade,34389.85
43637,6823,2022-06-28,Trade,4797.46
43638,4323,2025-04-27,Deposit,46815.89
43639,11694,2022-11-27,Deposit,34594.24
43640,17332,2021-08-05,Trade,46883.21
43641,3187,2022-11-23,Trade,6855.26
43642,12223,2024-06-07,Trade,20365.68
43643,9151,2024-02-23,Withdrawal,47271.61
43644,5406,2020-11-19,Deposit,46889.11
43645,13701,2023-05-26,Trade,26132.6
43646,10360,2023-10-09,Trade,14857.81
43647,8071,2022-12-12,Deposit,16735.7
43648,6802,2024-08-27,Withdrawal,40014.82
43649,13783,2023-05-16,Deposit,5692.97
43650,11878,2021-11-18,Trade,49954.45
43651,12163,2025-04-08,Deposit,16192.24
43652,3504,2023-11-04,Deposit,24702.1
43653,14276,2024-11-28,Trade,46943.55
43654,8526,2020-10-04,Trade,12351.6
43655,19612,2023-03-16,Trade,45318.86
43656,6769,2021-10-03,Deposit,4003.92
43657,17361,2022-06-07,Deposit,18081.29
43658,17805,2025-07-15,Deposit,10662.5
43659,5999,2023-05-03,Deposit,7717.38
43660,10582,2022-04-08,Deposit,32058.73
43661,19540,2024-05-06,Deposit,447.79
43662,14389,2022-12-06,Deposit,16289.16
43663,13518,2025-01-13,Deposit,24765.63
43664,3135,2023-02-12,Trade,36975.1
43665,8678,2023-08-12,Deposit,13198.74
43666,8914,2022-09-19,Deposit,29031.11
43667,5127,2021-10-11,Trade,32606.7
43668,12126,2024-06-06,Withdrawal,38146.81
43669,4338,2020-12-25,Trade,13617.0
43670,5439,2022-09-16,Deposit,44609.86
43671,14926,2022-06-16,Deposit,42820.74
43672,5488,2022-01-18,Trade,9966.13
43673,401,2022-02-24,Trade,14160.26
43674,10048,2021-12-27,Withdrawal,7971.85
43675,11012,2024-10-10,Withdrawal,30718.2
43676,13610,2022-02-17,Deposit,22228.01
43677,19822,2024-11-07,Withdrawal,28012.93
43678,5391,2022-12-17,Trade,10177.02
43679,4665,2022-01-23,Withdrawal,48988.22
43680,4884,2023-10-11,Withdrawal,44935.14
43681,8152,2021-05-24,Deposit,45725.75
43682,12585,2022-04-07,Withdrawal,31722.17
43683,3611,2024-12-03,Withdrawal,35673.94
43684,5023,2022-04-16,Withdrawal,14108.22
43685,1252,2023-04-03,Deposit,48998.14
43686,16147,2021-01-25,Trade,13813.44
43687,13956,2025-07-28,Deposit,21685.48
43688,551,2021-10-26,Trade,46570.77
43689,1450,2022-08-17,Trade,20840.31
43690,16596,2022-12-07,Trade,22797.84
43691,14533,2022-04-21,Withdrawal,47107.08
43692,8444,2024-12-10,Deposit,3927.74
43693,16711,2023-01-31,Deposit,26041.48
43694,5661,2021-10-09,Deposit,24829.55
43695,4555,2023-07-01,Withdrawal,23750.77
43696,11833,2024-06-26,Withdrawal,47707.34
43697,16,2020-07-31,Withdrawal,12302.83
43698,6874,2021-10-12,Withdrawal,49215.7
43699,4569,2024-01-16,Trade,45747.48
43700,13711,2023-04-15,Trade,26751.71
43701,15668,2021-01-13,Withdrawal,44024.96
43702,12991,2024-06-07,Trade,40846.36
43703,19022,2021-08-10,Deposit,43949.9
43704,12167,2023-03-21,Withdrawal,27153.25
43705,14047,2022-04-28,Withdrawal,23325.01
43706,8632,2021-02-05,Withdrawal,42227.64
43707,17957,2024-12-09,Withdrawal,15686.98
43708,16644,2021-09-30,Withdrawal,112.38
43709,8084,2022-07-13,Deposit,4509.71
43710,5818,2025-04-10,Trade,18491.02
43711,6948,2023-11-28,Withdrawal,18269.13
43712,1421,2020-11-20,Withdrawal,14904.31
43713,5341,2022-09-19,Deposit,47578.34
43714,14566,2022-05-21,Trade,20169.86
43715,17096,2022-04-25,Deposit,27545.69
43716,13632,2024-06-03,Withdrawal,26447.21
43717,14449,2021-08-26,Trade,32120.24
43718,225,2023-03-16,Withdrawal,6362.86
43719,1581,2023-07-14,Deposit,47293.03
43720,13919,2020-08-01,Withdrawal,31370.95
43721,17373,2021-02-09,Trade,11606.85
43722,10766,2022-09-19,Withdrawal,39562.37
43723,7095,2020-11-08,Trade,28585.89
43724,216,2024-01-06,Withdrawal,1614.49
43725,1270,2024-08-24,Deposit,11958.48
43726,3356,2024-08-29,Withdrawal,14825.09
43727,8156,2024-06-16,Withdrawal,18351.74
43728,2632,2021-02-07,Withdrawal,25005.77
43729,9112,2024-12-09,Deposit,6878.28
43730,4781,2022-11-13,Withdrawal,49240.76
43731,13914,2022-12-12,Withdrawal,45491.11
43732,10054,2023-12-06,Withdrawal,32499.21
43733,15466,2021-03-26,Withdrawal,35354.46
43734,18722,2023-03-22,Trade,10859.96
43735,10119,2024-12-23,Withdrawal,43509.81
43736,14292,2022-03-19,Trade,35202.42
43737,5911,2023-09-28,Trade,16548.87
43738,7376,2020-12-06,Deposit,32526.79
43739,2932,2022-09-02,Trade,22145.95
43740,14890,2024-09-16,Deposit,22172.49
43741,5777,2021-04-22,Withdrawal,24461.08
43742,8412,2020-09-26,Withdrawal,5699.84
43743,6419,2020-08-28,Trade,30892.1
43744,11897,2020-10-24,Trade,14114.7
43745,10352,2022-01-12,Trade,26568.78
43746,8757,2020-12-07,Withdrawal,3327.87
43747,2734,2024-11-24,Deposit,44988.59
43748,8944,2022-07-08,Deposit,46648.21
43749,5157,2020-09-27,Trade,30393.74
43750,8600,2021-01-27,Trade,28507.77
43751,15671,2025-05-01,Deposit,12086.09
43752,2693,2024-11-13,Trade,29574.96
43753,1223,2023-06-21,Trade,20996.78
43754,3606,2021-05-31,Withdrawal,37961.74
43755,14774,2023-12-10,Trade,20542.01
43756,7431,2024-10-05,Withdrawal,44977.18
43757,19034,2025-05-21,Withdrawal,12886.55
43758,8568,2024-01-02,Trade,11046.49
43759,13058,2021-09-09,Withdrawal,38609.67
43760,10224,2024-07-07,Deposit,43417.32
43761,11297,2023-05-26,Deposit,16123.83
43762,14592,2020-09-01,Trade,11857.48
43763,17458,2021-02-19,Deposit,13372.46
43764,17230,2023-10-30,Deposit,33442.26
43765,2107,2024-12-21,Withdrawal,45960.86
43766,3772,2022-10-23,Deposit,24710.03
43767,3744,2024-07-11,Deposit,35962.57
43768,16461,2022-02-03,Withdrawal,20536.68
43769,9388,2025-03-10,Deposit,21494.45
43770,9454,2025-05-22,Trade,11393.56
43771,2984,2020-10-21,Deposit,44604.33
43772,13535,2024-09-07,Trade,36605.86
43773,7208,2024-11-24,Withdrawal,758.57
43774,6169,2022-03-27,Trade,40840.14
43775,7495,2021-08-28,Deposit,46791.15
43776,2714,2022-01-27,Withdrawal,26128.97
43777,8268,2024-09-13,Trade,45560.17
43778,16581,2021-02-16,Withdrawal,34402.44
43779,13467,2023-10-03,Withdrawal,31839.54
43780,18180,2020-12-12,Deposit,542.49
43781,17829,2022-10-27,Deposit,38658.1
43782,15896,2024-08-02,Deposit,17737.39
43783,6328,2022-02-27,Deposit,41451.2
43784,13736,2022-02-21,Withdrawal,48812.6
43785,2921,2021-05-30,Deposit,10217.08
43786,7163,2023-10-31,Deposit,47224.54
43787,18364,2021-04-16,Trade,1748.23
43788,19366,2022-08-05,Deposit,9334.41
43789,12422,2020-11-08,Withdrawal,27526.8
43790,1184,2024-07-20,Withdrawal,34069.21
43791,18587,2020-08-13,Deposit,42726.87
43792,6311,2021-07-05,Deposit,13905.08
43793,7747,2020-09-13,Trade,11136.8
43794,5399,2021-06-11,Trade,16081.27
43795,17157,2025-04-20,Withdrawal,49323.59
43796,12255,2022-09-06,Withdrawal,20798.46
43797,7458,2021-05-30,Deposit,29831.35
43798,1236,2021-04-29,Trade,25910.65
43799,19028,2025-06-26,Withdrawal,42029.89
43800,7403,2021-08-15,Trade,44748.39
43801,2834,2024-12-29,Withdrawal,4044.65
43802,16268,2021-04-30,Trade,16930.9
43803,15183,2023-05-05,Withdrawal,48184.13
43804,15749,2024-11-18,Withdrawal,41855.08
43805,8372,2023-09-29,Withdrawal,34082.27
43806,3613,2021-02-09,Deposit,8889.87
43807,1034,2024-09-09,Withdrawal,49879.22
43808,12828,2024-09-19,Trade,43239.91
43809,2422,2024-02-04,Deposit,757.63
43810,18525,2022-02-04,Trade,6291.43
43811,2164,2024-01-10,Trade,35018.04
43812,4139,2023-09-15,Deposit,40242.82
43813,17685,2024-06-24,Withdrawal,16804.84
43814,19046,2023-04-22,Withdrawal,6369.02
43815,8467,2024-08-05,Withdrawal,17302.95
43816,2042,2025-04-16,Deposit,18783.11
43817,10801,2025-03-03,Withdrawal,31319.64
43818,16714,2023-05-09,Deposit,35750.23
43819,1063,2020-08-01,Withdrawal,37986.14
43820,7141,2023-06-20,Withdrawal,2709.21
43821,7186,2024-12-24,Deposit,4099.85
43822,13732,2020-12-07,Withdrawal,28655.64
43823,3431,2024-12-03,Withdrawal,2543.5
43824,19317,2021-05-29,Trade,1198.47
43825,9726,2024-11-24,Withdrawal,32547.63
43826,441,2024-04-10,Withdrawal,41013.52
43827,1331,2025-07-15,Trade,33855.17
43828,5632,2021-05-23,Trade,15326.58
43829,7301,2022-03-29,Withdrawal,4364.92
43830,17730,2023-10-11,Trade,16810.77
43831,2448,2023-12-28,Withdrawal,43023.03
43832,8765,2022-04-23,Deposit,7768.35
43833,13207,2021-02-06,Deposit,22986.49
43834,8756,2024-10-27,Deposit,49445.07
43835,7238,2025-02-10,Trade,21689.62
43836,3168,2023-06-24,Withdrawal,35080.15
43837,12630,2021-11-12,Trade,6135.99
43838,4567,2021-08-06,Deposit,39720.02
43839,14454,2022-03-26,Trade,30775.12
43840,10882,2021-04-26,Trade,499.96
43841,7060,2021-05-30,Trade,44977.52
43842,19296,2021-05-15,Deposit,21065.11
43843,5403,2022-07-11,Withdrawal,29183.48
43844,11766,2020-12-14,Deposit,27204.73
43845,18142,2020-09-05,Deposit,9731.74
43846,13127,2023-08-27,Deposit,1131.5
43847,383,2021-03-22,Deposit,45251.02
43848,19719,2021-07-23,Deposit,31508.38
43849,6749,2020-09-08,Withdrawal,2320.67
43850,2642,2020-08-02,Withdrawal,17140.1
43851,603,2021-02-09,Withdrawal,36024.7
43852,2253,2023-07-31,Withdrawal,36249.47
43853,2696,2022-01-16,Deposit,1280.17
43854,2474,2024-04-14,Trade,38904.31
43855,9514,2022-05-31,Trade,8126.33
43856,13317,2024-10-22,Trade,15046.07
43857,8618,2022-12-22,Trade,13812.08
43858,1792,2021-08-30,Deposit,32693.3
43859,3507,2023-11-18,Withdrawal,11222.31
43860,3246,2020-11-26,Withdrawal,39769.09
43861,999,2022-10-07,Withdrawal,344.45
43862,8542,2021-08-09,Withdrawal,6717.85
43863,7542,2024-10-01,Trade,29345.32
43864,16078,2021-01-22,Trade,948.58
43865,13005,2022-12-08,Trade,16933.26
43866,13902,2022-01-20,Trade,8776.32
43867,19569,2024-09-03,Deposit,42090.36
43868,14612,2020-08-20,Withdrawal,33323.04
43869,6173,2023-04-28,Deposit,35169.07
43870,1609,2025-07-14,Trade,49087.17
43871,12944,2024-02-17,Withdrawal,38799.4
43872,19167,2021-12-17,Deposit,48875.68
43873,16841,2025-05-26,Deposit,28254.0
43874,2213,2024-09-20,Trade,10296.56
43875,2011,2024-04-11,Deposit,1420.85
43876,770,2024-08-24,Withdrawal,6481.38
43877,12091,2021-10-19,Trade,42329.58
43878,873,2022-03-18,Withdrawal,22302.41
43879,12684,2024-10-20,Deposit,39682.51
43880,935,2023-02-25,Trade,25374.18
43881,13496,2023-12-20,Deposit,27626.26
43882,10518,2023-12-16,Deposit,19572.18
43883,2818,2023-12-11,Trade,27833.48
43884,1446,2023-01-19,Deposit,32892.37
43885,9249,2024-03-20,Trade,38295.23
43886,15205,2023-01-04,Trade,43060.15
43887,1406,2024-07-23,Deposit,27750.7
43888,5325,2022-12-15,Trade,18839.75
43889,8976,2024-10-03,Trade,43036.15
43890,8307,2022-02-18,Withdrawal,42464.4
43891,114,2024-07-16,Withdrawal,28816.16
43892,11996,2021-10-11,Trade,22771.27
43893,14985,2022-01-20,Withdrawal,13600.81
43894,1556,2023-08-09,Withdrawal,19306.84
43895,2141,2020-08-21,Deposit,43900.88
43896,8031,2021-08-22,Trade,40387.75
43897,15441,2024-08-15,Trade,6242.92
43898,12579,2020-12-05,Withdrawal,2251.76
43899,18714,2023-10-05,Trade,14133.03
