RequestID,ClientID,RequestDate,RequestType,Status
11624,4256,2025-05-18,Portfolio Review,Closed
11625,4659,2025-04-23,Account Opening,Pending
11626,5424,2024-06-11,Portfolio Review,Open
11627,6625,2023-10-05,Account Opening,Pending
11628,9961,2025-05-30,Issue Resolution,Pending
11629,686,2024-02-14,Portfolio Review,Pending
11630,6554,2024-09-25,Issue Resolution,Open
11631,8770,2023-10-28,Issue Resolution,Open
11632,8347,2023-10-24,Account Opening,Closed
11633,4317,2024-03-08,Issue Resolution,Pending
11634,2379,2024-10-25,Issue Resolution,Open
11635,4136,2023-09-24,Portfolio Review,Closed
11636,7640,2023-08-02,Issue Resolution,Pending
11637,3876,2023-12-18,Issue Resolution,Open
11638,6429,2025-04-09,Portfolio Review,Pending
11639,2803,2024-11-05,Portfolio Review,Open
11640,7655,2023-12-30,Issue Resolution,Pending
11641,6573,2025-01-24,Portfolio Review,Open
11642,2730,2024-01-18,Portfolio Review,Closed
11643,6518,2025-05-01,Portfolio Review,Closed
11644,9062,2025-02-23,Portfolio Review,Closed
11645,9038,2024-03-28,Account Opening,Pending
11646,2135,2025-04-30,Account Opening,Open
11647,4559,2025-05-17,Account Opening,Pending
11648,1831,2023-09-03,Issue Resolution,Open
11649,3039,2023-08-01,Issue Resolution,Open
11650,3025,2024-03-11,Portfolio Review,Pending
11651,3804,2023-10-19,Portfolio Review,Open
11652,6790,2023-09-18,Issue Resolution,Open
11653,2914,2024-07-01,Portfolio Review,Pending
11654,5875,2023-10-17,Issue Resolution,Pending
11655,5026,2025-01-19,Account Opening,Open
11656,3674,2023-12-03,Issue Resolution,Closed
11657,4307,2023-12-31,Account Opening,Pending
11658,4731,2023-11-14,Portfolio Review,Open
11659,7295,2025-02-17,Issue Resolution,Pending
11660,3938,2024-02-18,Account Opening,Pending
11661,2554,2024-04-17,Portfolio Review,Pending
11662,7395,2025-03-20,Issue Resolution,Open
11663,9413,2025-06-11,Account Opening,Open
11664,114,2024-10-31,Issue Resolution,Closed
11665,7445,2024-12-15,Issue Resolution,Open
11666,6809,2025-04-16,Portfolio Review,Closed
11667,4860,2023-10-04,Issue Resolution,Closed
11668,3077,2024-08-07,Account Opening,Pending
11669,3436,2024-04-22,Account Opening,Pending
11670,8678,2024-10-06,Issue Resolution,Closed
11671,3560,2023-10-03,Account Opening,Pending
11672,2711,2024-02-16,Issue Resolution,Pending
11673,4050,2024-03-05,Portfolio Review,Pending
11674,9175,2025-06-15,Portfolio Review,Pending
11675,6506,2024-12-24,Portfolio Review,Open
11676,8505,2023-10-22,Account Opening,Open
11677,8857,2024-10-30,Account Opening,Pending
11678,4058,2024-02-22,Portfolio Review,Closed
11679,4189,2025-05-20,Portfolio Review,Open
11680,8605,2024-12-15,Account Opening,Closed
11681,2054,2024-07-10,Issue Resolution,Pending
11682,1236,2023-10-16,Issue Resolution,Pending
11683,4488,2025-02-17,Account Opening,Pending
11684,4771,2024-09-16,Account Opening,Closed
11685,4331,2024-04-10,Portfolio Review,Pending
11686,1428,2024-12-09,Portfolio Review,Pending
11687,4896,2024-04-03,Account Opening,Closed
11688,6889,2024-02-05,Portfolio Review,Pending
11689,8613,2024-05-23,Portfolio Review,Pending
11690,4539,2023-08-24,Portfolio Review,Closed
11691,5143,2024-02-12,Account Opening,Open
11692,8267,2024-07-02,Issue Resolution,Open
11693,7905,2024-05-27,Issue Resolution,Pending
11694,9101,2024-12-26,Portfolio Review,Pending
11695,6155,2024-09-13,Issue Resolution,Open
11696,2049,2023-09-19,Portfolio Review,Pending
11697,211,2023-08-07,Portfolio Review,Open
11698,8621,2025-04-16,Issue Resolution,Pending
11699,7883,2024-06-30,Issue Resolution,Closed
11700,1087,2023-12-18,Account Opening,Pending
11701,2713,2024-02-28,Issue Resolution,Open
11702,5317,2024-02-19,Account Opening,Open
11703,1328,2024-10-16,Portfolio Review,Pending
11704,5273,2025-04-15,Portfolio Review,Pending
11705,9704,2025-07-23,Issue Resolution,Pending
11706,4942,2024-11-03,Issue Resolution,Pending
11707,4767,2023-08-09,Portfolio Review,Closed
11708,7369,2025-06-03,Account Opening,Closed
11709,6307,2024-12-25,Portfolio Review,Pending
11710,3884,2024-02-28,Issue Resolution,Pending
11711,2651,2024-12-06,Issue Resolution,Pending
11712,4674,2024-03-27,Portfolio Review,Closed
11713,4573,2024-08-15,Account Opening,Closed
11714,6589,2024-11-21,Issue Resolution,Closed
11715,29,2024-11-07,Issue Resolution,Pending
11716,6680,2025-03-12,Portfolio Review,Closed
11717,4530,2023-11-22,Account Opening,Open
11718,9415,2024-04-14,Account Opening,Pending
11719,3336,2024-11-21,Issue Resolution,Pending
11720,6365,2023-11-27,Issue Resolution,Open
11721,4587,2023-09-26,Account Opening,Open
11722,8929,2024-08-11,Account Opening,Open
11723,3116,2023-08-23,Account Opening,Pending
11724,178,2024-05-10,Issue Resolution,Pending
11725,254,2025-07-22,Issue Resolution,Pending
11726,1904,2024-08-31,Issue Resolution,Closed
11727,9248,2024-06-21,Portfolio Review,Closed
11728,845,2024-06-22,Account Opening,Closed
11729,3880,2025-04-11,Account Opening,Closed
11730,446,2023-12-09,Issue Resolution,Open
11731,3198,2025-02-26,Portfolio Review,Closed
11732,7796,2024-05-16,Portfolio Review,Pending
11733,8712,2024-01-29,Account Opening,Closed
11734,9863,2024-12-11,Issue Resolution,Pending
11735,1450,2025-02-06,Account Opening,Open
11736,8650,2025-06-03,Issue Resolution,Open
11737,8343,2025-07-15,Account Opening,Open
11738,4554,2024-04-21,Portfolio Review,Pending
11739,1105,2025-07-27,Portfolio Review,Pending
11740,2321,2025-03-01,Portfolio Review,Pending
11741,4525,2024-12-31,Account Opening,Pending
11742,6057,2024-08-12,Portfolio Review,Open
11743,3124,2025-07-10,Portfolio Review,Pending
11744,2333,2024-07-12,Account Opening,Pending
11745,3742,2025-07-05,Account Opening,Closed
11746,6703,2024-10-20,Portfolio Review,Pending
11747,6549,2025-02-11,Account Opening,Pending
11748,729,2024-11-15,Portfolio Review,Open
11749,4412,2024-09-16,Issue Resolution,Closed
11750,6314,2023-08-20,Portfolio Review,Open
11751,9934,2023-11-16,Portfolio Review,Open
11752,7442,2024-12-28,Account Opening,Pending
11753,4344,2024-09-06,Portfolio Review,Closed
11754,8764,2025-05-25,Account Opening,Open
11755,3181,2024-12-27,Account Opening,Open
11756,9708,2023-08-09,Portfolio Review,Closed
11757,7431,2024-11-25,Account Opening,Pending
11758,9820,2024-01-22,Account Opening,Closed
11759,8806,2024-06-22,Issue Resolution,Closed
11760,3116,2024-11-24,Issue Resolution,Open
11761,1742,2025-07-07,Issue Resolution,Closed
11762,7134,2023-10-24,Account Opening,Pending
11763,6906,2025-01-04,Account Opening,Closed
11764,5529,2023-09-26,Portfolio Review,Closed
11765,1361,2025-03-08,Portfolio Review,Closed
11766,3592,2024-01-14,Issue Resolution,Closed
11767,1163,2024-12-23,Account Opening,Closed
11768,2334,2024-04-29,Portfolio Review,Closed
11769,1161,2024-10-11,Account Opening,Pending
11770,8490,2025-06-16,Account Opening,Pending
11771,7464,2025-05-01,Issue Resolution,Open
11772,2866,2024-02-14,Issue Resolution,Open
11773,7863,2023-11-21,Portfolio Review,Open
11774,5465,2025-01-19,Account Opening,Open
11775,7035,2024-04-09,Portfolio Review,Closed
11776,7020,2023-11-23,Account Opening,Open
11777,9563,2024-12-21,Issue Resolution,Pending
11778,2240,2024-03-20,Account Opening,Pending
11779,5655,2025-03-30,Issue Resolution,Open
11780,4165,2023-12-15,Account Opening,Closed
11781,3087,2024-11-13,Issue Resolution,Closed
11782,8283,2024-07-17,Portfolio Review,Pending
11783,6220,2023-11-08,Issue Resolution,Pending
11784,2672,2025-02-24,Account Opening,Open
11785,8785,2024-09-03,Portfolio Review,Pending
11786,6894,2024-11-19,Portfolio Review,Closed
11787,9544,2023-12-01,Issue Resolution,Open
11788,3659,2023-12-14,Issue Resolution,Open
11789,399,2025-03-06,Portfolio Review,Open
11790,7222,2023-10-16,Issue Resolution,Open
11791,9603,2024-09-16,Issue Resolution,Pending
11792,2062,2023-11-29,Issue Resolution,Open
11793,4767,2024-03-29,Account Opening,Open
11794,7147,2024-04-29,Portfolio Review,Pending
11795,9556,2025-02-21,Issue Resolution,Open
11796,94,2024-05-15,Issue Resolution,Open
11797,2253,2024-04-17,Account Opening,Closed
11798,8607,2024-05-31,Portfolio Review,Closed
11799,1059,2024-08-08,Account Opening,Closed
11800,5197,2024-01-17,Issue Resolution,Pending
11801,1125,2024-04-04,Issue Resolution,Closed
11802,7167,2024-01-05,Account Opening,Closed
11803,4103,2025-05-31,Issue Resolution,Closed
11804,7248,2024-04-12,Issue Resolution,Open
11805,6795,2024-03-15,Issue Resolution,Closed
11806,6879,2023-12-12,Issue Resolution,Closed
11807,7657,2024-05-27,Account Opening,Closed
11808,9682,2024-05-05,Portfolio Review,Pending
11809,3392,2023-08-10,Portfolio Review,Pending
11810,9878,2024-07-08,Issue Resolution,Closed
11811,5932,2025-06-10,Portfolio Review,Closed
11812,872,2025-03-16,Portfolio Review,Open
11813,1830,2023-11-01,Issue Resolution,Pending
11814,8140,2024-10-12,Account Opening,Closed
11815,229,2024-10-28,Account Opening,Closed
11816,3751,2025-03-08,Account Opening,Open
11817,2408,2024-10-13,Account Opening,Open
11818,4972,2024-09-18,Portfolio Review,Open
11819,8285,2025-03-07,Portfolio Review,Open
11820,8531,2024-05-31,Portfolio Review,Open
11821,6235,2024-02-26,Portfolio Review,Closed
11822,8238,2025-01-21,Portfolio Review,Closed
11823,7209,2024-08-23,Issue Resolution,Closed
11824,3837,2024-01-23,Account Opening,Open
11825,4242,2023-12-30,Issue Resolution,Closed
11826,9222,2024-01-07,Account Opening,Closed
11827,2389,2025-05-02,Account Opening,Open
11828,4197,2024-06-19,Issue Resolution,Open
11829,8373,2024-10-20,Portfolio Review,Open
11830,1205,2024-12-28,Portfolio Review,Pending
11831,5566,2025-02-21,Issue Resolution,Pending
11832,2015,2025-01-17,Account Opening,Pending
11833,6581,2024-08-11,Issue Resolution,Open
11834,2527,2024-09-11,Account Opening,Open
11835,7228,2024-08-07,Account Opening,Pending
11836,1317,2024-09-24,Issue Resolution,Closed
11837,6281,2024-03-17,Portfolio Review,Pending
11838,4996,2024-12-11,Portfolio Review,Closed
11839,7552,2023-10-25,Account Opening,Closed
11840,7596,2023-10-12,Portfolio Review,Pending
11841,2920,2024-03-26,Account Opening,Closed
11842,2641,2023-12-09,Portfolio Review,Open
11843,5665,2024-03-08,Account Opening,Closed
11844,8378,2023-09-02,Portfolio Review,Closed
11845,9466,2025-03-27,Account Opening,Closed
11846,9935,2024-08-26,Portfolio Review,Open
11847,8695,2024-12-18,Portfolio Review,Closed
11848,5968,2025-03-10,Issue Resolution,Closed
11849,980,2025-01-08,Portfolio Review,Closed
11850,9146,2025-04-05,Issue Resolution,Open
11851,8304,2025-04-21,Portfolio Review,Open
11852,8977,2025-06-16,Issue Resolution,Open
11853,6147,2024-11-15,Issue Resolution,Pending
11854,9151,2023-09-10,Portfolio Review,Closed
11855,8901,2025-05-14,Issue Resolution,Open
11856,631,2024-05-24,Issue Resolution,Pending
11857,1627,2025-07-12,Account Opening,Open
11858,2349,2024-01-22,Account Opening,Open
11859,6495,2023-09-26,Portfolio Review,Closed
11860,9871,2024-07-27,Issue Resolution,Open
11861,5820,2024-02-29,Account Opening,Closed
11862,866,2023-09-08,Account Opening,Open
11863,9201,2024-03-09,Account Opening,Pending
11864,1079,2024-06-09,Portfolio Review,Pending
11865,9266,2023-12-25,Portfolio Review,Closed
11866,3234,2024-09-06,Issue Resolution,Open
11867,9621,2025-05-10,Portfolio Review,Open
11868,4285,2025-03-24,Portfolio Review,Closed
11869,9193,2023-11-16,Account Opening,Pending
11870,406,2025-06-11,Account Opening,Open
11871,7621,2024-08-09,Account Opening,Pending
11872,4049,2024-05-26,Portfolio Review,Open
11873,5299,2023-12-03,Account Opening,Open
11874,9365,2023-08-12,Account Opening,Closed
11875,2858,2025-06-18,Portfolio Review,Open
11876,1266,2024-10-14,Account Opening,Open
11877,1075,2025-04-21,Portfolio Review,Open
11878,415,2023-12-01,Portfolio Review,Pending
11879,6632,2025-03-04,Account Opening,Open
11880,2460,2024-07-19,Issue Resolution,Pending
11881,8175,2024-05-01,Issue Resolution,Closed
11882,4793,2025-07-28,Issue Resolution,Closed
11883,8106,2023-11-03,Portfolio Review,Pending
11884,1606,2023-08-02,Account Opening,Closed
11885,8198,2024-04-30,Account Opening,Closed
11886,296,2024-05-13,Issue Resolution,Pending
11887,3066,2023-09-16,Issue Resolution,Pending
11888,1595,2024-07-14,Account Opening,Pending
11889,5002,2024-12-10,Issue Resolution,Closed
11890,6914,2025-03-04,Account Opening,Closed
11891,2592,2024-05-04,Account Opening,Open
11892,4262,2023-12-05,Issue Resolution,Open
11893,7038,2025-06-19,Portfolio Review,Open
11894,7111,2025-04-30,Portfolio Review,Open
11895,2733,2025-01-06,Account Opening,Open
11896,3929,2024-06-01,Portfolio Review,Pending
11897,8588,2024-10-01,Portfolio Review,Closed
11898,1023,2023-09-27,Issue Resolution,Pending
11899,3885,2025-03-27,Issue Resolution,Open
11900,6582,2024-11-14,Account Opening,Closed
11901,4288,2024-07-09,Portfolio Review,Pending
11902,3355,2025-05-12,Portfolio Review,Pending
11903,9137,2023-09-18,Account Opening,Pending
11904,1267,2024-08-30,Portfolio Review,Pending
11905,5592,2024-06-09,Issue Resolution,Closed
11906,9827,2024-07-25,Account Opening,Pending
11907,6581,2024-03-15,Portfolio Review,Open
11908,4154,2025-06-07,Account Opening,Open
11909,9649,2024-03-05,Portfolio Review,Closed
11910,444,2024-11-17,Account Opening,Open
11911,8608,2025-04-17,Portfolio Review,Pending
11912,4287,2024-07-18,Issue Resolution,Open
11913,1457,2024-03-17,Portfolio Review,Closed
11914,6947,2024-06-28,Issue Resolution,Pending
11915,879,2024-08-22,Issue Resolution,Pending
11916,7587,2024-07-06,Portfolio Review,Closed
11917,1049,2025-05-30,Portfolio Review,Open
11918,1398,2025-04-14,Portfolio Review,Open
11919,8731,2024-11-15,Issue Resolution,Closed
11920,6587,2024-12-14,Portfolio Review,Open
11921,4538,2024-02-03,Portfolio Review,Pending
11922,5429,2025-03-18,Issue Resolution,Open
11923,966,2024-01-28,Account Opening,Open
11924,1580,2025-06-03,Account Opening,Open
11925,8980,2023-08-20,Issue Resolution,Pending
11926,9491,2023-12-11,Issue Resolution,Pending
11927,2335,2024-05-18,Portfolio Review,Closed
11928,6356,2024-11-22,Issue Resolution,Closed
11929,8138,2023-12-17,Account Opening,Closed
11930,979,2024-05-14,Account Opening,Closed
11931,8510,2024-01-28,Account Opening,Open
11932,2975,2023-09-21,Issue Resolution,Open
11933,5507,2024-04-10,Portfolio Review,Closed
11934,7639,2024-03-21,Account Opening,Pending
11935,1709,2024-09-16,Issue Resolution,Open
11936,8354,2024-06-23,Issue Resolution,Closed
11937,3089,2023-09-22,Portfolio Review,Pending
11938,5326,2025-05-20,Account Opening,Open
11939,2795,2024-05-10,Account Opening,Open
11940,3525,2025-04-17,Issue Resolution,Closed
11941,1393,2024-08-22,Portfolio Review,Closed
11942,8588,2024-11-23,Portfolio Review,Pending
11943,5248,2025-04-07,Portfolio Review,Pending
11944,6134,2024-03-11,Account Opening,Pending
11945,4553,2023-08-26,Issue Resolution,Closed
11946,5787,2023-08-02,Account Opening,Open
11947,6164,2025-05-18,Portfolio Review,Open
11948,7770,2024-02-05,Issue Resolution,Closed
11949,3775,2023-11-15,Issue Resolution,Pending
11950,8969,2025-04-06,Account Opening,Closed
11951,4037,2024-07-06,Issue Resolution,Open
11952,1982,2025-03-22,Account Opening,Closed
11953,4748,2024-11-06,Account Opening,Pending
11954,4311,2024-03-31,Portfolio Review,Open
11955,5519,2025-02-07,Portfolio Review,Pending
11956,6526,2024-01-20,Account Opening,Open
11957,970,2024-08-25,Issue Resolution,Closed
11958,8100,2025-01-24,Portfolio Review,Pending
11959,8661,2024-01-12,Account Opening,Closed
11960,405,2024-11-10,Issue Resolution,Pending
11961,9044,2025-05-12,Issue Resolution,Closed
11962,9090,2023-11-12,Portfolio Review,Closed
11963,4455,2025-02-26,Portfolio Review,Open
11964,4130,2023-09-02,Portfolio Review,Open
11965,5754,2025-07-17,Issue Resolution,Pending
11966,5154,2024-06-19,Portfolio Review,Pending
11967,7159,2025-06-20,Issue Resolution,Closed
11968,9132,2024-02-03,Account Opening,Closed
11969,6379,2023-08-16,Account Opening,Open
11970,7924,2024-10-10,Portfolio Review,Pending
11971,9938,2024-01-12,Portfolio Review,Closed
11972,1943,2024-03-04,Account Opening,Pending
11973,4890,2025-02-10,Account Opening,Pending
11974,3618,2023-11-17,Account Opening,Open
11975,5271,2025-05-12,Account Opening,Open
11976,4672,2024-04-02,Issue Resolution,Closed
11977,2588,2024-02-21,Account Opening,Closed
11978,7917,2025-04-01,Portfolio Review,Closed
11979,4638,2023-12-27,Issue Resolution,Pending
11980,8488,2024-10-24,Portfolio Review,Open
11981,1874,2024-11-14,Portfolio Review,Pending
11982,6908,2023-11-12,Account Opening,Closed
11983,5780,2024-02-06,Account Opening,Open
11984,1276,2024-12-23,Account Opening,Open
11985,9619,2025-02-12,Portfolio Review,Open
11986,6541,2024-04-18,Issue Resolution,Open
11987,1661,2024-05-14,Portfolio Review,Pending
11988,8665,2025-06-02,Issue Resolution,Pending
11989,6621,2023-09-28,Issue Resolution,Closed
11990,7389,2025-02-17,Portfolio Review,Open
11991,943,2023-12-13,Issue Resolution,Closed
11992,5536,2024-10-07,Portfolio Review,Pending
11993,1589,2024-11-11,Portfolio Review,Pending
11994,4670,2023-12-25,Issue Resolution,Pending
11995,8516,2025-07-04,Account Opening,Open
11996,2587,2025-07-21,Account Opening,Pending
11997,6891,2023-09-10,Issue Resolution,Closed
11998,904,2024-06-14,Issue Resolution,Closed
11999,1621,2024-08-17,Account Opening,Closed
12000,6427,2024-07-17,Issue Resolution,Pending
12001,7578,2025-07-08,Account Opening,Pending
12002,8663,2025-06-01,Portfolio Review,Pending
12003,9645,2024-08-11,Portfolio Review,Closed
12004,10000,2025-02-07,Portfolio Review,Closed
12005,595,2024-04-13,Issue Resolution,Closed
12006,9370,2023-11-04,Issue Resolution,Closed
12007,9781,2025-01-05,Account Opening,Pending
12008,8646,2024-02-10,Portfolio Review,Closed
12009,1685,2025-03-07,Issue Resolution,Pending
12010,6681,2024-02-16,Issue Resolution,Open
12011,7194,2025-02-07,Account Opening,Closed
12012,693,2025-07-25,Portfolio Review,Closed
12013,7165,2024-08-16,Account Opening,Pending
12014,75,2025-01-18,Portfolio Review,Pending
12015,2978,2023-07-29,Issue Resolution,Open
12016,7649,2025-04-13,Portfolio Review,Open
12017,9497,2025-03-07,Account Opening,Open
12018,8213,2025-04-10,Portfolio Review,Pending
12019,498,2025-03-11,Account Opening,Closed
12020,3082,2024-02-27,Account Opening,Pending
12021,707,2025-04-02,Issue Resolution,Pending
12022,6539,2024-10-27,Issue Resolution,Open
12023,6674,2024-01-21,Issue Resolution,Closed
12024,2915,2024-11-04,Portfolio Review,Closed
12025,612,2025-07-18,Issue Resolution,Open
12026,5022,2024-03-29,Account Opening,Open
12027,6489,2024-10-02,Issue Resolution,Pending
12028,6387,2024-01-03,Account Opening,Pending
12029,6580,2024-03-03,Portfolio Review,Open
12030,3821,2025-07-06,Portfolio Review,Pending
12031,4677,2024-03-04,Issue Resolution,Open
12032,1374,2024-09-20,Issue Resolution,Open
12033,2012,2024-01-04,Account Opening,Open
12034,2770,2023-10-07,Issue Resolution,Closed
